codigo;disciplina;ch;periodo;modulo;estrutura_curricular;Série/Módulo;curso;modalidade;campus;vagas;pré-requisito
PINELTLPPT3;LÍNGUA PORTUGUESA;120;2022.1;MOD0118 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;05 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTLPPT3;LÍNGUA PORTUGUESA;120;2022.1;MOD0118 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;05 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTLPPT1;LÍNGUA PORTUGUESA;120;2022.1;MOD0110 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;05 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINELTLPPT1;LÍNGUA PORTUGUESA;120;2022.1;MOD0110 - ELETROTÉCNICA_INTEGRADO_1ª SÉRIE_2020.1;05 - 2020.1;1;ELETROTECNICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PININFLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0120 - INFORMÁTICA_INTEGRADO_3ª SÉRIE_2020.1;07 - 2020.1;3;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0120 - INFORMÁTICA_INTEGRADO_3ª SÉRIE_2020.1;07 - 2020.1;3;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFLIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0119 - INFORMÁTICA_INTEGRADO_2ªSÉRIE_2020.1;07 - 2020.1;2;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFLIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0119 - INFORMÁTICA_INTEGRADO_2ªSÉRIE_2020.1;07 - 2020.1;2;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFLIPO1;LÍNGUA PORTUGUESA;80;2022.1;MOD0113 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;07 - 2020.1;1;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PININFLIPO1;LÍNGUA PORTUGUESA;80;2022.1;MOD0113 - INFORMÁTICA_INTEGRADO_1ªSÉRIE_2020.1;07 - 2020.1;1;INFORMATICA;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
PINSEGLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0125 - SEGURANÇA DO TRABALHO_INTEGRADO_2ª SÉRIE_2021.1;01 - 2021.1;2;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINSEGLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0125 - SEGURANÇA DO TRABALHO_INTEGRADO_2ª SÉRIE_2021.1;01 - 2021.1;2;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINSEGLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0124 - SEGURANÇA DO TRABALHO_INTEGRADO_1ª SÉRIE_2021.1;01 - 2021.1;1;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
PINSEGLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0124 - SEGURANÇA DO TRABALHO_INTEGRADO_1ª SÉRIE_2021.1;01 - 2021.1;1;SEGURANCA DO TRABALHO;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
QUI004;LÍNGUA PORTUGUESA;40;2022.1;MOD0016 - QUI - I SEMESTRE - 2017.1;01 - 2017.1;1;QUIMICA;Subsequente;CAMPUS PENEDO;50;não se aplica
QUI004;LÍNGUA PORTUGUESA;40;2022.2;MOD0016 - QUI - I SEMESTRE - 2017.1;01 - 2017.1;1;QUIMICA;Subsequente;CAMPUS PENEDO;50;não se aplica
PENMAMLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0032 - MEIO_AMBIENTE_INTEGRADO_3ª SÉRIE_2020.1;04 - 2020.1;3;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0032 - MEIO_AMBIENTE_INTEGRADO_3ª SÉRIE_2020.1;04 - 2020.1;3;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0031 - MEIO_AMBIENTE_INTEGRADO_2ª SÉRIE_2020.1;04 - 2020.1;2;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0031 - MEIO_AMBIENTE_INTEGRADO_2ª SÉRIE_2020.1;04 - 2020.1;2;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0028 - MEIO_AMBIENTE_INTEGRADO_1ªSÉRIE_2020.1;04 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0028 - MEIO_AMBIENTE_INTEGRADO_1ªSÉRIE_2020.1;04 - 2020.1;1;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENQUILIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0027 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;QUIMICA;Integrado;CAMPUS PENEDO;50;não se aplica
PENQUILIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0029 - QUÍMICA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;QUIMICA;Integrado;CAMPUS PENEDO;45;não se aplica
PENQUILIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0030 - QUÍMICA_INTEGRADO_3ª SÉRIE_2020;02 - 2020.1;3;QUIMICA;Integrado;CAMPUS PENEDO;45;não se aplica
PENQUILIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0030 - QUÍMICA_INTEGRADO_3ª SÉRIE_2020;02 - 2020.1;3;QUIMICA;Integrado;CAMPUS PENEDO;45;não se aplica
PENQUILIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0027 - QUÍMICA_INTEGRADO_1ª SÉRIE_2020;02 - 2020.1;1;QUIMICA;Integrado;CAMPUS PENEDO;50;não se aplica
PENQUILIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0029 - QUÍMICA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;QUIMICA;Integrado;CAMPUS PENEDO;45;não se aplica
PIRAGRLIPO1;LÍNGUA PORTUGUESA;80;2022.1;MOD0028 - AGROECOLOGIA_INTEGRADO_1ª SÉRIE_2022;02 - 2022.1;1;AGROECOLOGIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0017 - AGROINDÚSTRIA_INTEGRADO_1ª SÉRIE_2020.1;02 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0019 - AGROINDÚSTRIA_INTEGRADO_2ªSÉRIE_2020.1;02 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0019 - AGROINDÚSTRIA_INTEGRADO_2ªSÉRIE_2020.1;02 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0020 - AGROINDÚSTRIA_INTEGRADO_3ªSÉRIE_2020.1;02 - 2020.1;3;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAGOLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0020 - AGROINDÚSTRIA_INTEGRADO_3ªSÉRIE_2020.1;02 - 2020.1;3;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0021 - AGROPECUÁRIA-INTEGRADO-2ªSÉRIE-2020;01 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0021 - AGROPECUÁRIA-INTEGRADO-2ªSÉRIE-2020;01 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0022 - AGROPECUÁRIA-INTEGRADO-3ªSÉRIE-2020;01 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0022 - AGROPECUÁRIA-INTEGRADO-3ªSÉRIE-2020;01 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
PIRALILIPO2;LÍNGUA PORTUGUESA;96;2022.1;MOD0026 - ALIMENTOS_INTEGRADO_2º ANO_2020.1;01 - 2020.1;2;ALIMENTOS;Integrado/EJA;CAMPUS PIRANHAS;40;não se aplica
PIRALILIPO3;LÍNGUA PORTUGUESA;96;2022.1;MOD0027 - ALIMENTOS_INTEGRADO_3º ANO_2020.1;01 - 2020.1;3;ALIMENTOS;Integrado/EJA;CAMPUS PIRANHAS;40;não se aplica
PIRALILIPO1;LÍNGUA PORTUGUESA;96;2022.1;MOD0025 - ALIMENTOS_INTEGRADO_1º ANO_2020.1;01 - 2020.1;1;ALIMENTOS;Integrado/EJA;CAMPUS PIRANHAS;40;não se aplica
RIOINFLPOR1;LÍNGUA PORTUGUESA;80;2022.1;MOD0009 - RIO LARGO_INFORMÁTICA INTEGRADO_1ª SÉRIE_2022;01 - 2022.1;1;INFORMATICA;Integrado;CAMPUS RIO LARGO;36;não se aplica
INFO001;LÍNGUA PORTUGUESA;40;2022.1;MOD0001 - INFO - 1ª SÉRIE - 2014.2;01 - 2014.2;1;INFORMATICA;Subsequente;CAMPUS RIO LARGO;50;não se aplica
INFO001;LÍNGUA PORTUGUESA;40;2022.1;MOD0001 - INFO - 1ª SÉRIE - 2014.2;01 - 2014.2;1;INFORMATICA;Subsequente;CAMPUS RIO LARGO;50;não se aplica
INFO001;LÍNGUA PORTUGUESA;40;2022.2;MOD0001 - INFO - 1ª SÉRIE - 2014.2;01 - 2014.2;1;INFORMATICA;Subsequente;CAMPUS RIO LARGO;50;não se aplica
AGR006;LÍNGUA PORTUGUESA;60;2022.1;MOD0001 - AGR - 1º MÓDULO - 2011;01 - 2011.1;1;AGROPECUARIA;Subsequente;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANADMLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0029 - ADMINISTRAÇÃO-INTEGRADO-3ª SÉRIE-2020;02 - 2020.1;3;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANADMLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0029 - ADMINISTRAÇÃO-INTEGRADO-3ª SÉRIE-2020;02 - 2020.1;3;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANADMLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0028 - ADMINISTRAÇÃO-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANADMLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0028 - ADMINISTRAÇÃO-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0030 - AGROPECUÁRIA-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0030 - AGROPECUÁRIA-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0031 - AGROPECUÁRIA-INTEGRADO-3ªSÉRIE-2020;02 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0031 - AGROPECUÁRIA-INTEGRADO-3ªSÉRIE-2020;02 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0027 - AGROPECUÁRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0027 - AGROPECUÁRIA-INTEGRADO-1ªSÉRIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SMGINILIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0466 - INFORMÁTICA PARA INTERNET_INTEGRADO_2ª SÉRIE_2021;01 - 2021.1;2;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
SMGINILIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0466 - INFORMÁTICA PARA INTERNET_INTEGRADO_2ª SÉRIE_2021;01 - 2021.1;2;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
SMGINILIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0465 - INFORMÁTICA PARA INTERNET_INTEGRADO_1ª SÉRIE_2021;01 - 2021.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
SMGINILIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0465 - INFORMÁTICA PARA INTERNET_INTEGRADO_1ª SÉRIE_2021;01 - 2021.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
AGROPSUB06;LÍNGUA PORTUGUESA;60;2022.1;MOD0093 - AGROP-SUB - MÓDULO I - 2013.1;011 - 2013.1;1;AGROPECUARIA;Subsequente;CAMPUS SATUBA;50;não se aplica
AGROPSUB06;LÍNGUA PORTUGUESA;60;2022.1;MOD0093 - AGROP-SUB - MÓDULO I - 2013.1;011 - 2013.1;1;AGROPECUARIA;Subsequente;CAMPUS SATUBA;50;não se aplica
AGROPSUB06;LÍNGUA PORTUGUESA;60;2022.2;MOD0093 - AGROP-SUB - MÓDULO I - 2013.1;011 - 2013.1;1;AGROPECUARIA;Subsequente;CAMPUS SATUBA;50;não se aplica
SATAGOLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0162 - AGROINDÚSTRIA-INTEGRADO-3ªSÉRIE-2020;06 - 2020.1;3;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAGOLIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0162 - AGROINDÚSTRIA-INTEGRADO-3ªSÉRIE-2020;06 - 2020.1;3;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAGOLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0158 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;06 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAGOLIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0158 - AGROINDÚSTRIA-INTEGRADO-1ªSÉRIE-2020;06 - 2020.1;1;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAGOLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0161 - AGROINDÚSTRIA-INTEGRADO-2ªSÉRIE-2020;06 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAGOLIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0161 - AGROINDÚSTRIA-INTEGRADO-2ªSÉRIE-2020;06 - 2020.1;2;AGROINDUSTRIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0160 - AGROPECUÁRIA-INTEGRADO-3ª SÉRIE-2020;02 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0160 - AGROPECUÁRIA-INTEGRADO-3ª SÉRIE-2020;02 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0160 - AGROPECUÁRIA-INTEGRADO-3ª SÉRIE-2020;02 - 2020.1;3;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0159 - AGROPECUÁRIA-INTEGRADO-2ª SÉRIE-2020;02 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0159 - AGROPECUÁRIA-INTEGRADO-2ª SÉRIE-2020;02 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0159 - AGROPECUÁRIA-INTEGRADO-2ª SÉRIE-2020;02 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO2;LÍNGUA PORTUGUESA;120;2022.1;MOD0159 - AGROPECUÁRIA-INTEGRADO-2ª SÉRIE-2020;02 - 2020.1;2;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
SATAPELIPO1;LÍNGUA PORTUGUESA;120;2022.1;MOD0157 - AGROPECUÁRIA-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;AGROPECUARIA;Integrado;CAMPUS SATUBA;50;não se aplica
VICINILIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0028 - INFORMÁTICA PARA INTERNET-INTEGRADO-3ªSÉRIE-2020;02 - 2020.1;3;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINILIPO3;LÍNGUA PORTUGUESA;120;2022.1;MOD0028 - INFORMÁTICA PARA INTERNET-INTEGRADO-3ªSÉRIE-2020;02 - 2020.1;3;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINILIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0027 - INFORMÁTICA PARA INTERNET-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINILIPO2;LÍNGUA PORTUGUESA;80;2022.1;MOD0027 - INFORMÁTICA PARA INTERNET-INTEGRADO-2ªSÉRIE-2020;02 - 2020.1;2;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
ADM022;LÍNGUA PORTUGUESA;40;2022.1;MOD0013 - ADM_1º MÓDULO_2016.2;02 - 2016.2;1;ADMINISTRACAO;Subsequente;CAMPUS VICOSA;50;não se aplica
ADM022;LÍNGUA PORTUGUESA;40;2022.1;MOD0013 - ADM_1º MÓDULO_2016.2;02 - 2016.2;1;ADMINISTRACAO;Subsequente;CAMPUS VICOSA;50;não se aplica
ADM022;LÍNGUA PORTUGUESA;40;2022.2;MOD0013 - ADM_1º MÓDULO_2016.2;02 - 2016.2;1;ADMINISTRACAO;Subsequente;CAMPUS VICOSA;50;não se aplica
ADM022;LÍNGUA PORTUGUESA;40;2022.2;MOD0013 - ADM_1º MÓDULO_2016.2;02 - 2016.2;1;ADMINISTRACAO;Subsequente;CAMPUS VICOSA;50;não se aplica
CORMECLPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD0024 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;02 - 2020.1;1; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
CORMECLPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD0024 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;02 - 2020.1;1; MECANICA;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDILPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD0025 - EDIFICAÇÕES - INTEGRADO - 1°SÉRIE - 2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS CORURIPE;50;não se aplica
COREDILPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD0025 - EDIFICAÇÕES - INTEGRADO - 1°SÉRIE - 2020;03 - 2020.1;1;EDIFICACOES;Integrado;CAMPUS CORURIPE;50;não se aplica
MACELELIPO1;LÍNGUA PORTUGUESA 1;80;2022.1;MOD22038 - ELETRÔNICA-INTEGRADO-1° SÉRIE - 2020;032018 - 2020.1;1;ELETRONICA;Integrado;CAMPUS MACEIO;60;não se aplica
MACELELIPO1;LÍNGUA PORTUGUESA 1;80;2022.1;MOD22038 - ELETRÔNICA-INTEGRADO-1° SÉRIE - 2020;032018 - 2020.1;1;ELETRONICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACMECLPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD22039 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;062019 - 2020.1;1;MECANICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACMECLPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD22039 - MECÂNICA-INTEGRADO-1°SÉRIE-2020;062019 - 2020.1;1;MECANICA;Integrado;CAMPUS MACEIO;50;não se aplica
COZ061;LÍNGUA PORTUGUESA 1;60;2022.1;MOD0045 - COZINHA_1º MOD_2019.1;02 - 2019.1;1;COZINHA;Integrado/EJA;CAMPUS MARECHAL DEODORO;40;não se aplica
PROINF001;LÍNGUA PORTUGUESA 1;80;2022.1;MOD0148 - INFO_PROEJA_1ª FASE_ 2007.1;06 - 2007.1;1;QUALIFICACAO EM INFORMATICA;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROINF001;LÍNGUA PORTUGUESA 1;80;2022.2;MOD0148 - INFO_PROEJA_1ª FASE_ 2007.1;06 - 2007.1;1;QUALIFICACAO EM INFORMATICA;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROAL01;LÍNGUA PORTUGUESA 1;80;2022.1;MOD0152 - ALIMENTOS_PROEJA_1ª FASE_2006.1;08 - 2006.1;1;QUALIFICACAO EM PROCESSAMENTO DE ALIMENTOS;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROAL01;LÍNGUA PORTUGUESA 1;80;2022.2;MOD0152 - ALIMENTOS_PROEJA_1ª FASE_2006.1;08 - 2006.1;1;QUALIFICACAO EM PROCESSAMENTO DE ALIMENTOS;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
VICINILPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINILPOR1;LÍNGUA PORTUGUESA 1;120;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
COZ062;LÍNGUA PORTUGUESA 2;60;2022.1;MOD0046 - COZINHA_2º MOD_2019.1;02 - 2019.1;2;COZINHA;Integrado/EJA;CAMPUS MARECHAL DEODORO;40;não se aplica
COZ062;LÍNGUA PORTUGUESA 2;60;2022.2;MOD0046 - COZINHA_2º MOD_2019.1;02 - 2019.1;2;COZINHA;Integrado/EJA;CAMPUS MARECHAL DEODORO;40;não se aplica
PROINF009;LÍNGUA PORTUGUESA 2;80;2022.2;MOD0149 - INFO_PROEJA_2ª FASE_ 2007.1;06 - 2007.1;2;QUALIFICACAO EM INFORMATICA;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROAL07;LÍNGUA PORTUGUESA 2;80;2022.2;MOD0153 - ALIMENTOS_PROEJA_2ª FASE_2006.1;08 - 2006.1;2;QUALIFICACAO EM PROCESSAMENTO DE ALIMENTOS;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
COZ063;LÍNGUA PORTUGUESA 3;40;2022.2;MOD0047 - COZINHA_3º MOD_2019.1;02 - 2019.1;3;COZINHA;Integrado/EJA;CAMPUS MARECHAL DEODORO;40;não se aplica
AEC029;LÍNGUA PORTUGUESA 3;120;2022.1;MOD0003 - AEC - 3ª SÉRIE - 2011;01 - 2011.1;3;AGROECOLOGIA;Integrado;CAMPUS MURICI;50;não se aplica
AEC029;LÍNGUA PORTUGUESA 3;120;2022.1;MOD0003 - AEC - 3ª SÉRIE - 2011;01 - 2011.1;3;AGROECOLOGIA;Integrado;CAMPUS MURICI;50;não se aplica
PROINF017;LÍNGUA PORTUGUESA 3;80;2022.1;MOD0150 - INFO_PROEJA_3ª FASE_ 2007.1;06 - 2007.1;3;QUALIFICACAO EM INFORMATICA;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROAL014;LÍNGUA PORTUGUESA 3;80;2022.1;MOD0154 - ALIMENTOS_PROEJA_3ª FASE_2006.1;08 - 2006.1;3;QUALIFICACAO EM PROCESSAMENTO DE ALIMENTOS;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
